Time,head.X_worldpos,head.Y_worldpos,head.Z_worldpos,lHand.X_worldpos,lHand.Y_worldpos,lHand.Z_worldpos,rHand.X_worldpos,rHand.Y_worldpos,rHand.Z_worldpos,head.X_rotations,head.Y_rotations,head.Z_rotations,lHand.X_rotations,lHand.Y_rotations,lHand.Z_rotations,rHand.X_rotations,rHand.Y_rotations,rHand.Z_rotations,hip.X_worldpos,hip.Y_worldpos,hip.Z_worldpos,lFoot.X_worldpos,lFoot.Y_worldpos,lFoot.Z_worldpos,rFoot.X_worldpos,rFoot.Y_worldpos,rFoot.Z_worldpos,hip.X_rotations,hip.Y_rotations,hip.Z_rotations,lFoot.X_rotations,lFoot.Y_rotations,lFoot.Z_rotations,rFoot.X_rotations,rFoot.Y_rotations,rFoot.Z_rotations
1.32499947,53.45298174956278,136.13803151260632,-81.28576252597979,68.71192079649548,105.66515927179847,-119.6293118094042,37.091747768197656,108.50878711551542,-73.24413631689397,-37.9916,-2.34147,11.6582,-11.142999999999999,1.5863,0.154727,-17.9629,-2.61153,-0.412867,53.5221,79.3571,-102.417,67.34766094509051,8.148804423354107,-108.55210020747415,42.90451773929931,9.111845408145626,-109.84119170215193,10.2363,-3.3061599999999998,-3.6571,-18.9154,0.9746459999999999,0.5577409999999999,-11.6801,-8.88781,-2.9247799999999997
1.3333328000000002,53.49713965613151,135.49528081307312,-81.02484582605383,68.76650615095146,105.46467496749779,-119.67012165391873,37.105397090682345,107.78150960499413,-73.24497981224944,-38.6396,-2.1833299999999998,11.9394,-11.2591,1.6032600000000001,0.158045,-17.9755,-2.61348,-0.413433,53.5884,78.92399999999999,-102.649,67.40671481444112,8.087525763085956,-108.54643911711635,42.982431970327994,9.08548283911174,-109.82493609150104,10.5511,-3.2604,-3.60512,-19.4352,0.676296,0.447193,-12.1734,-8.986310000000001,-3.02878
1.34166613,53.586107055154784,134.870708576787,-80.71562447433445,68.8320984055382,105.2194215178608,-119.65904277690831,37.1718385252216,107.05431754542559,-73.20373781249704,-39.0864,-2.18215,11.9914,-11.3427,1.6154899999999999,0.160474,-17.8996,-2.60168,-0.409757,53.7587,78.5006,-102.829,67.49539047333842,8.06954061248068,-108.5025215586182,43.09241383268692,9.057462900528648,-109.80436435738012,10.8623,-3.1544,-3.3822699999999997,-19.9257,0.390173,0.334932,-12.7334,-8.9748,-3.10676
1.34999946,53.56408062254655,134.35906238443542,-80.4136532036393,68.76093701680593,105.05617602945335,-119.65752878231883,37.13177876342662,106.42871857741731,-73.17444819932825,-39.4157,-2.2864299999999997,11.8958,-11.4093,1.62524,0.162428,-17.7509,-2.57857,-0.402656,53.8551,78.1882,-103.016,67.46088362722892,8.196373719604928,-108.47236769207113,43.07992556694661,9.139150990242754,-109.81976110851994,11.1692,-3.0015400000000003,-3.0394400000000004,-20.3988,0.0983833,0.214873,-13.3588,-8.89878,-3.17096
1.35833279,53.53292272750753,133.64396802911122,-80.14425194674233,68.67175571033927,104.69172633080996,-119.69475777287323,37.08566467581423,105.58971846503763,-73.18909035114373,-39.7337,-2.39778,11.7749,-11.4862,1.63649,0.164656,-17.5825,-2.55249,-0.39476300000000003,53.9357,77.6751,-103.223,67.41529547655946,8.149114180309155,-108.46048220207169,43.05818221394939,9.033467059728645,-109.86999265432594,11.4572,-2.84085,-2.71523,-20.8733,-0.204234,0.0849538,-14.0432,-8.85247,-3.25199
1.36666612,53.515024585222214,132.9137392102743,-79.91519339135948,68.60794086682453,104.35008638031358,-119.78166854896273,37.05517195543675,104.72620738974287,-73.26440575269052,-40.1473,-2.41644,11.7532,-11.6007,1.65325,0.167953,-17.4477,-2.53166,-0.38854,53.9822,77.1536,-103.447,67.3942396377423,8.114291905001288,-108.46002770627544,43.0659377728276,8.947278189636199,-109.94118504817033,11.7115,-2.7115400000000003,-2.5472200000000003,-21.3679,-0.5230560000000001,-0.0574932,-14.7799,-8.931189999999999,-3.3851
1.37499945,53.5134038886617,132.16246878880267,-79.6871822807894,68.58145353085108,104.0660698923308,-119.88012399331423,37.04498336552917,103.83460213309452,-73.3732784404654,-40.7116,-2.2734900000000002,11.9009,-11.7884,1.68075,0.173421,-17.3573,-2.5177,-0.38437899999999997,53.9732,76.6178,-103.635,67.40546156899926,8.090066023602319,-108.41772554706657,43.115221870148154,8.881360422804903,-109.98328665551823,11.9104,-2.6282,-2.62066,-21.8855,-0.871133,-0.218725,-15.5903,-9.17704,-3.59404
1.38333278,53.4727736585219,131.3093569660134,-79.50638786475231,68.52879693324954,103.73169237602566,-120.03157680162936,37.00055918385032,102.83370205238356,-73.55618070587731,-41.3606,-2.03228,12.1455,-12.0253,1.71553,0.180538,-17.284000000000002,-2.50637,-0.38100500000000004,53.8827,75.9846,-103.84299999999999,67.38753199308577,7.9987839799839415,-108.3945315649748,43.14522678677495,8.743426595515338,-110.0572747901749,12.0676,-2.56866,-2.8451299999999997,-22.4165,-1.24242,-0.396995,-16.4687,-9.53684,-3.86429
1.39166611,53.40719649543603,130.47865514564322,-79.30101804440652,68.45931014697841,103.4056120334239,-120.160784428617,36.93351290279135,101.84334780381892,-73.72499561273244,-42.0194,-1.7927799999999998,12.3957,-12.2493,1.74849,0.187522,-17.2241,-2.4971400000000004,-0.378254,53.7652,75.3789,-104.025,67.35147930214389,7.960748221376286,-108.35086645140024,43.16504681631858,8.649691549664979,-110.11262237924393,12.2221,-2.51708,-3.0945,-22.961,-1.61361,-0.5827859999999999,-17.3666,-9.96315,-4.17516
1.39999944,53.41117973538622,129.69915209457096,-78.96125439200317,68.4606904308862,103.05053397043517,-120.1579991012118,36.935204601222786,100.88777231556978,-73.75336054861032,-42.6137,-1.65982,12.5524,-12.398,1.77042,0.192313,-17.1741,-2.48943,-0.375972,53.754,74.8299,-104.09700000000001,67.38973945558055,7.998161392352352,-108.20833172843453,43.26172574305322,8.621243119851826,-110.06101596563406,12.4128,-2.45758,-3.2429799999999998,-23.5193,-1.9610400000000001,-0.7656310000000001,-18.2364,-10.4069,-4.50167
1.40833277,53.454862160159855,128.84980221403885,-78.63450329042135,68.50628616819793,102.49745434572156,-120.17255642058004,36.97440435696371,99.84261562270164,-73.77328291895428,-43.081,-1.70843,12.5448,-12.4002,1.77078,0.192512,-17.145,-2.48495,-0.374663,53.8364,74.2204,-104.227,67.47882949629441,7.996965688449882,-108.1267875038862,43.41075592727703,8.537501675423139,-110.07238654371108,12.6642,-2.3853400000000002,-3.2475099999999997,-24.1003,-2.2854400000000004,-0.9461209999999999,-19.1131,-10.8752,-4.85251
1.4166661,53.4151252120723,127.93276794808287,-78.37149612929451,68.47325970236507,101.79456455380492,-120.257275298831,36.92972212473817,98.71303520221069,-73.8487790240337,-43.475,-1.8713400000000002,12.4339,-12.3074,1.7571299999999999,0.189709,-17.1347,-2.48337,-0.374206,53.8647,73.55199999999999,-104.447,67.49293113265561,7.960334284787144,-108.1382332696288,43.48693418110908,8.405473127838668,-110.17972738223322,12.9508,-2.309,-3.17863,-24.7009,-2.59724,-1.12856,-20.0048,-11.3894,-5.23999
1.42499943,53.33324677690895,127.00421298028401,-78.05626598817041,68.39033500422617,101.07272086260448,-120.29803234627406,36.843053187189,97.56070674797729,-73.8908407322832,-43.8968,-2.0415099999999997,12.3164,-12.2413,1.7474,0.187651,-17.12,-2.4811,-0.37353400000000003,53.8557,72.8742,-104.609,67.45926417669011,7.926086148110813,-108.11195641058077,43.51284100186657,8.280810612771184,-110.2322503493122,13.237,-2.2328,-3.0811,-25.3041,-2.88672,-1.3066200000000001,-20.8255,-11.9187,-5.63713
1.43333276,53.29893696963357,126.12158052776294,-77.72640600237331,68.33553492439016,100.46347357050068,-120.33383114527862,36.80504749144091,96.44967179753559,-73.96450320705159,-44.4482,-2.10989,12.2921,-12.3238,1.75948,0.189971,-17.0774,-2.47454,-0.37158800000000003,53.8757,72.2364,-104.719,67.45362077374679,7.93141589426891,-108.07085574471272,43.561995911304074,8.218873293468311,-110.2323562882749,13.4871,-2.16102,-2.99943,-25.8929,-3.14375,-1.47314,-21.4902,-12.4292,-6.01157
1.44166609,53.318419471658785,125.22929143407808,-77.42367907299733,68.3166577573803,99.95133684469057,-120.41165144183357,36.82481022710654,95.33443592336266,-74.13705807146722,-45.2389,-2.01625,12.4321,-12.6748,1.81112,0.200571,-16.9853,-2.46035,-0.36740100000000003,53.9205,71.5814,-104.809,67.46964536068067,7.916385380662646,-108.0604780677982,43.62727947165677,8.16574468786984,-110.2105097976818,13.6874,-2.09355,-2.9340200000000003,-26.4778,-3.3725199999999997,-1.63015,-21.9458,-12.9387,-6.35841
1.44999942,53.35833390083074,124.33621320165281,-77.09076427008017,68.30469200986042,99.4989428746034,-120.46988606781841,36.86840400674067,94.22165810492186,-74.33164238751351,-46.1872,-1.82316,12.6772,-13.2002,1.8888200000000002,0.21766799999999997,-16.8612,-2.4412700000000003,-0.36183000000000004,53.9708,70.9209,-104.839,67.48345100637711,7.897351950728543,-108.02683656159368,43.68835503001057,8.130341079541246,-110.1287858944528,13.8581,-2.02854,-2.8647299999999998,-27.0633,-3.57556,-1.7784900000000001,-22.2487,-13.4523,-6.686389999999999
1.45833275,53.360593649036424,123.50043938961595,-76.75239908494969,68.23533109856136,99.10962105584206,-120.52142139411201,36.873952448447405,93.15591360096596,-74.53425784112498,-47.1074,-1.607,12.93,-13.7005,1.9632900000000002,0.235348,-16.7409,-2.42282,-0.356514,53.983000000000004,70.3112,-104.844,67.45777304348158,7.929426115073213,-107.98219273408425,43.71240012914228,8.165594325733707,-110.02619931611844,14.0153,-1.96773,-2.8050200000000003,-27.6229,-3.7395199999999997,-1.9078099999999998,-22.4796,-13.9162,-6.980910000000001
1.46666608,53.28655707259843,122.67388654076855,-76.44790011976531,68.06454883372979,98.68144058260046,-120.59564003748224,36.798946188408706,92.07258668602849,-74.74626489852399,-47.8144,-1.4515,13.0824,-13.9766,2.00461,0.24574400000000002,-16.6604,-2.4104799999999997,-0.353,53.9332,69.7026,-104.874,67.37546263710182,7.961928881604892,-107.9548401645333,43.68579518317286,8.218125096824771,-109.95625671141892,14.175,-1.91283,-2.76842,-28.1302,-3.8505599999999998,-2.0068799999999998,-22.7194,-14.2776,-7.22934
1.47499941,53.169518360608215,121.81642355063455,-76.15117400908136,67.8173604814664,98.1460049398498,-120.65997251375194,36.6766417691004,90.91874153095492,-74.93265993486092,-48.1564,-1.41683,13.0466,-13.8959,1.9925599999999999,0.24287399999999998,-16.6381,-2.40707,-0.352036,53.8711,69.0488,-104.90299999999999,67.28012655735522,7.951430191473236,-107.90894532972546,43.65831672388569,8.255489521320781,-109.88902006843405,14.3468,-1.86638,-2.74903,-28.5597,-3.88389,-2.05862,-22.9843,-14.4603,-7.39412
1.48333274,53.09211372367615,120.93608906659634,-75.87251244876441,67.58365142984168,97.54760264655556,-120.731838572575,36.59251271888876,89.71265707245756,-75.1261907495462,-48.2663,-1.44959,12.8942,-13.591,1.94708,0.23190999999999998,-16.6519,-2.40918,-0.352638,53.868,68.3604,-104.93700000000001,67.24216107655388,7.907277077205207,-107.86380557807043,43.69655028586511,8.28609379948216,-109.8307552955995,14.5205,-1.8267900000000001,-2.7427099999999998,-28.9319,-3.8522199999999995,-2.0703400000000003,-23.2348,-14.5117,-7.4895
1.49166607,53.065067888171406,120.11586884791299,-75.58818465709946,67.39232643068543,97.0112481667957,-120.79865505516432,36.55815719017188,88.55286847171178,-75.31250855275981,-48.3865,-1.46655,12.7515,-13.2609,1.89802,0.220548,-16.6767,-2.41299,-0.353723,53.9079,67.7317,-104.956,67.25959918357786,7.916657594669402,-107.81269277585415,43.787493607739925,8.374403943078455,-109.77065367470078,14.682,-1.78958,-2.76563,-29.2896,-3.79835,-2.0682,-23.4673,-14.565999999999999,-7.583889999999999
1.4999993999999999,53.03918910549394,119.35103420009993,-75.25986299192084,67.21124200213953,96.57306274726952,-120.83357517140064,36.52599202488896,87.4501686456711,-75.4631168015168,-48.7595,-1.3834899999999999,12.7465,-13.1043,1.8748200000000002,0.215356,-16.6877,-2.41467,-0.354202,53.9148,67.1694,-104.926,67.26919299386307,7.978678992595505,-107.73409090636564,43.858542389582034,8.49496821860722,-109.68292096827601,14.8174,-1.75022,-2.83398,-29.6757,-3.7657300000000005,-2.0796099999999997,-23.6772,-14.7582,-7.7481800000000005
1.50833273,52.99586077701501,118.5041837017955,-74.92255379539843,67.01924290464416,96.13255679585015,-120.88225786113787,36.48488308054647,86.2749383824568,-75.62527298436375,-49.5193,-1.13142,12.9736,-13.1966,1.8884900000000002,0.21841999999999998,-16.7066,-2.41757,-0.355083,53.8504,66.5488,-104.89299999999999,67.24726792558927,7.967977392914313,-107.6696556217525,43.88440209412487,8.512313151321301,-109.60861754358723,14.9221,-1.7026599999999998,-2.99076,-30.1134,-3.74475,-2.10065,-23.8137,-15.1932,-8.02961
1.51666606,52.92997475657799,117.61705695029556,-74.59113489772541,66.80491370501461,95.70161133362996,-120.9495070042398,36.43015348482479,85.05948893626089,-75.80782263662455,-50.5125,-0.7595770000000001,13.3595,-13.4242,1.92228,0.226138,-16.7371,-2.4222799999999998,-0.35652,53.7285,65.9028,-104.866,67.19444153637951,7.9199235306800935,-107.62357325684258,43.873240327826174,8.473495848623095,-109.55298267127606,15.0038,-1.65093,-3.21438,-30.5759,-3.7193099999999997,-2.12032,-23.8939,-15.7761,-8.38183
1.52499939,52.89928952891997,116.82249639378765,-74.24128888478762,66.63563043244567,95.35046930197224,-120.99283747365959,36.409725495628464,83.92632922122039,-75.96832949733114,-51.5513,-0.36492399999999997,13.7748,-13.7029,1.96376,0.2359,-16.7276,-2.42082,-0.356113,53.6373,65.3423,-104.8,67.17095516077259,7.941604564219822,-107.5612722727548,43.88928408708242,8.494463476411092,-109.48114140655605,15.0673,-1.6056700000000002,-3.4241099999999998,-31.031,-3.7239699999999996,-2.15725,-24.0154,-16.3434,-8.73806
1.53333272,52.9413710909754,116.09035349541584,-73.90861076773427,66.55856167006068,94.9853495359108,-121.0319106914328,36.450413312769214,82.83416502191093,-76.12454530345404,-52.4489,-0.058277999999999996,14.0717,-13.9482,2.0003599999999997,0.24472,-16.6261,-2.40522,-0.35149400000000003,53.6443,64.8142,-104.711,67.21727998889413,7.975600200049327,-107.50899091369386,43.976739939065496,8.527844193837872,-109.41927973764518,15.1176,-1.57755,-3.5391800000000004,-31.4465,-3.79391,-2.2313099999999997,-24.278000000000002,-16.7331,-9.03333
1.54166605,52.94568199165585,115.37433218313312,-73.62836638781404,66.46475755768867,94.5586007333407,-121.10121805585277,36.44113544849992,81.73287844427341,-76.30038446160664,-53.1745,0.100761,14.1615,-14.18,2.03499,0.253103,-16.3711,-2.36612,-0.340102,53.6471,64.2608,-104.62200000000001,67.2143854893218,7.965800995976862,-107.49607463308321,44.021307314614056,8.519631463621343,-109.39769792849951,15.1471,-1.57345,-3.51126,-31.8164,-3.9762,-2.37207,-24.7878,-16.8393,-9.23299
1.54999938,52.89476966167098,114.73499056434851,-73.37282097705048,66.33114385821129,94.15714658824149,-121.1822696676448,36.37157685509565,80.68843736509602,-76.48181620723506,-53.821999999999996,0.172626,14.128,-14.4291,2.07229,0.262292,-16.0062,-2.31041,-0.324419,53.6115,63.7556,-104.51899999999999,67.14653562570493,7.985139548980997,-107.4999736595725,44.004819346713845,8.538604161996496,-109.39418093244488,15.1562,-1.5863399999999999,-3.39227,-32.1563,-4.2409099999999995,-2.5636099999999997,-25.4674,-16.7697,-9.37363
1.55833271,52.88403495897063,114.21590866322342,-73.06465064501245,66.25329597472744,93.80172054698109,-121.19764647570378,36.337341069269,79.74657015183716,-76.61079317890284,-54.3925,0.21888600000000002,14.0729,-14.6278,2.1021400000000003,0.26981,-15.6371,-2.25438,-0.309295,53.6257,63.3549,-104.344,67.12713965197439,8.081988315280759,-107.44936382511996,44.03374837304803,8.634163708109014,-109.33633846735194,15.1615,-1.60608,-3.25183,-32.4672,-4.50702,-2.75639,-26.1419,-16.6829,-9.50024
1.56666604,52.8420168140262,113.69786191114606,-72.7456932608376,66.16267236858977,93.35119912617226,-121.18849742853273,36.26717062282844,78.79020587046259,-76.74816702359918,-54.8868,0.305044,14.1028,-14.7087,2.1143,0.272918,-15.3697,-2.2139599999999997,-0.29878000000000005,53.6114,62.9521,-104.15799999999999,67.10334928296479,8.142083391118183,-107.39313172279579,44.047175807274634,8.692490928595157,-109.27163265120564,15.1797,-1.62249,-3.15957,-32.7506,-4.6923699999999995,-2.89865,-26.6343,-16.7389,-9.665989999999999
1.57499937,52.698213602184104,113.11991642254469,-72.4894429100755,65.99480081004057,92.73970904342104,-121.22390883253752,36.094800363196356,77.7590857958768,-76.98476394528028,-55.2984,0.445274,14.254000000000001,-14.6042,2.09857,0.268852,-15.2146,-2.19057,-0.29278699999999996,53.5101,62.495,-104.04700000000001,67.02170701050635,8.114262407785409,-107.41515685524357,43.985055183829544,8.665036858493679,-109.28053650959178,15.2177,-1.63816,-3.12879,-33.0084,-4.76088,-2.96683,-26.8746,-16.9728,-9.87882
1.5833327,52.576020964868405,112.61133268730349,-72.2255439523066,65.87567566160865,92.10880929416227,-121.2330094606835,35.94516476148299,76.78169943393455,-77.23740115170067,-55.6291,0.605709,14.467,-14.3667,2.06292,0.259842,-15.1212,-2.1765,-0.289163,53.4448,62.1042,-103.928,66.99224305817714,8.121089796859103,-107.43811634225538,43.962834068194475,8.672910538138241,-109.28771769278276,15.2658,-1.65674,-3.1240799999999997,-33.2397,-4.75979,-2.98943,-26.9638,-17.3008,-10.1134
1.59166603,52.54547002212161,112.24487052343893,-71.88412339051726,65.87433091520774,91.53539877460459,-121.15056476835359,35.884364413346304,75.9303040177241,-77.41008482262716,-55.8917,0.7820819999999999,14.7071,-14.109000000000002,2.02435,0.25040999999999997,-15.1038,-2.17384,-0.288404,53.46,61.839,-103.713,67.05784391370254,8.215528878340464,-107.3736972757507,44.031940798958004,8.762808321055651,-109.21134815459571,15.3157,-1.6697,-3.14208,-33.4419,-4.73158,-2.99213,-26.9803,-17.7056,-10.3777
1.59999936,52.51452244511811,111.94465520419777,-71.51679933010574,65.89724524915917,90.94563206745559,-121.03360668551592,35.81590873237579,75.12723521866674,-77.52840786191734,-56.0991,0.9700469999999999,14.9399,-13.9435,1.9996599999999998,0.24455,-15.1764,-2.18476,-0.291085,53.4378,61.6098,-103.436,67.09854146684474,8.30158147635192,-107.2558822441073,44.081140501532154,8.832688643170071,-109.0917380987388,15.3591,-1.66848,-3.1794599999999997,-33.6124,-4.7192099999999995,-3.0015,-27.0024,-18.1708,-10.6808
1.60833269,52.4431817892651,111.68638325328304,-71.22782279086896,65.91519587720268,90.30768649482602,-120.98841423378741,35.705334328748386,74.34071527529404,-77.68035452717689,-56.2113,1.17582,15.1658,-13.9187,1.9959799999999999,0.243711,-15.4144,-2.22065,-0.300265,53.3189,61.3844,-103.19200000000001,67.06226809659628,8.3517128615809,-107.17133494271557,44.06312809684516,8.849854043306518,-109.01921736594916,15.3931,-1.64726,-3.24665,-33.736999999999995,-4.74549,-3.0312,-27.0014,-18.7648,-11.0591
1.61666602,52.405197019061724,111.50163078876415,-70.99307194987965,66.00431865396247,89.6527882811418,-120.9830544505554,35.631058581176994,73.6042713461635,-77.85961644643531,-56.2356,1.39742,15.3981,-13.9685,2.0034099999999997,0.24549400000000002,-15.7864,-2.2769999999999997,-0.315262,53.1951,61.2028,-102.96799999999999,67.03942236874302,8.406518092890892,-107.11016040764788,44.06206489745797,8.859131783524619,-108.97988808248749,15.4224,-1.6117700000000001,-3.34171,-33.8217,-4.78374,-3.06495,-26.9503,-19.471,-11.4948
1.62499935,52.40373247845042,111.38629968717035,-70.75230586767844,66.15366788989037,88.98827565289238,-120.94898768410309,35.58995225678929,72.92530582433281,-78.0313697808708,-56.2568,1.6194600000000001,15.6216,-14.0335,2.0131099999999997,0.24781799999999998,-16.1465,-2.33184,-0.330527,53.0996,61.0717,-102.71700000000001,67.04792519761509,8.459700445015951,-107.04234608575901,44.08922995552926,8.863030111666372,-108.93877666158157,15.4499,-1.5707799999999998,-3.4427199999999996,-33.8935,-4.80282,-3.08472,-26.9302,-20.1479,-11.9204
1.63333268,52.47280987412295,111.3563815518622,-70.46391297962131,66.38400776210686,88.3407740155761,-120.83694608082773,35.60825365785351,72.33085998721336,-78.17994782862709,-56.3599,1.82843,15.8239,-14.0542,2.0162,0.24855100000000002,-16.3488,-2.36279,-0.339453,53.0961,61.0179,-102.411,67.1373547411249,8.525300730734223,-106.95707491633866,44.186763613873175,8.884251974592736,-108.8803497598713,15.4788,-1.53304,-3.52776,-33.9792,-4.77156,-3.07232,-27.0244,-20.6559,-12.2718
1.64166601,52.47737797080593,111.36226023463436,-70.14869905588687,66.56991468551966,87.64248657437628,-120.66079244579987,35.549495542617976,71.7685325737957,-78.33886182214837,-56.5972,2.02428,15.9902,-14.0559,2.01649,0.24877,-16.3056,-2.35621,-0.337631,53.0605,60.9984,-102.079,67.18154456006704,8.565008456636143,-106.89209009645431,44.221563638359015,8.88574309283359,-108.84263032297078,15.5102,-1.50258,-3.5956900000000003,-34.0973,-4.6474400000000005,-3.00144,-27.3125,-20.9319,-12.5327
1.64999934,52.33492722886672,111.39510104057936,-69.8733632026508,66.64104150235134,86.88416764246666,-120.48473765971063,35.33980806071904,71.22420229977541,-78.56132072563219,-56.9136,2.21497,16.1334,-14.0565,2.01665,0.249059,-16.111,-2.3265,-0.329262,52.8932,60.9974,-101.779,67.08923420321327,8.56753738543653,-106.89577207908569,44.10675683746463,8.85234331983153,-108.87672659434037,15.5424,-1.4741600000000001,-3.65665,-34.2294,-4.45803,-2.8881099999999997,-27.733,-21.0607,-12.7381
1.65833267,52.27214603578503,111.52975417243671,-69.57516898168092,66.81252424169342,86.17579341220758,-120.2477741549656,35.209776914625586,70.77936728147586,-78.77026127143067,-57.2326,2.39908,16.2819,-13.9858,2.00609,0.246533,-15.8919,-2.29315,-0.320065,52.8083,61.0797,-101.436,67.07617957133581,8.585213135624844,-106.88373574457016,44.06759259569906,8.836935538908977,-108.89528858334116,15.5738,-1.4426700000000001,-3.7055599999999997,-34.3478,-4.27761,-2.77822,-28.1586,-21.1243,-12.9006
1.666666,52.298272432741356,111.77587562912643,-69.26606267909919,67.07777593069781,85.561197486674,-119.96794885508106,35.168655039681546,70.45000113538198,-78.9626140203739,-57.4774,2.57346,16.4624,-13.7733,1.97428,0.23847,-15.7751,-2.27541,-0.315276,52.8026,61.2453,-101.05,67.14030982533394,8.605664971947881,-106.84728497278795,44.112116437985414,8.827502492987023,-108.88657702040146,15.6031,-1.40296,-3.73736,-34.4253,-4.181080000000001,-2.7187799999999998,-28.4607,-21.2038,-13.0347
1.67499933,52.31064009203097,112.14384451455837,-68.98714835820282,67.32812359417848,85.01843052470323,-119.68418137726393,35.104857640628694,70.23918834184663,-79.17567269663023,-57.6111,2.75005,16.7185,-13.331,1.9082700000000001,0.222212,-15.7855,-2.2770200000000003,-0.315767,52.7697,61.5029,-100.661,67.1738501828941,8.644089054831749,-106.81819660412589,44.13394837046767,8.837559925894645,-108.88390550857149,15.6361,-1.34396,-3.73783,-34.4459,-4.23946,-2.75559,-28.6003,-21.3207,-13.1428
1.68333266,52.312641170293475,112.61907232184544,-68.69317035021207,67.58032229663793,84.5261924843711,-119.3438279485808,35.02339539033345,70.13074989932629,-79.37330150302141,-57.6801,2.92453,17.0219,-12.7194,1.81758,0.20138399999999998,-15.8585,-2.28812,-0.318856,52.7204,61.8434,-100.229,67.18797431951191,8.696704502892691,-106.76659604605442,44.138740544221285,8.863908424384828,-108.85794697190669,15.6717,-1.27163,-3.7140199999999997,-34.4271,-4.39602,-2.8529299999999997,-28.6476,-21.4305,-13.2165
1.69166599,52.292666013617364,113.13339622127009,-68.4115964437979,67.82732570507228,84.08844837906115,-118.98115460031435,34.924920177830394,70.07090318025277,-79.58452806948056,-57.7331,3.0688400000000002,17.2903,-12.0912,1.72507,0.181925,-15.9865,-2.3076,-0.324196,52.6473,62.1993,-99.77799999999999,67.17961006285401,8.682533188137782,-106.7350005783102,44.123410800229436,8.82966101728013,-108.84644500681446,15.697000000000001,-1.20643,-3.6926400000000004,-34.3918,-4.5343,-2.93595,-28.6381,-21.5155,-13.2546
1.69999932,52.259598544200706,113.7613162853244,-68.1335365248841,68.07477398471933,83.85219679407129,-118.60244296935434,34.82849364567982,70.14837988150028,-79.80122398214081,-57.8188,3.15556,17.4419,-11.5989,1.6529900000000002,0.1679,-16.162,-2.3343,-0.33147600000000005,52.5627,62.6461,-99.2963,67.16598286146422,8.665163679512226,-106.73182940663617,44.104688499152175,8.802230055788216,-108.85322355281082,15.6995,-1.16887,-3.70034,-34.3632,-4.538130000000001,-2.9302,-28.6071,-21.5582,-13.2561
1.70833265,52.223582083661654,114.54150929982129,-67.79542380992868,68.32720491470606,83.92711434836184,-118.17320744102312,34.74170307196286,70.41210779523841,-79.96865599739769,-58.0106,3.17638,17.4261,-11.2738,1.6054899999999999,0.158835,-16.4601,-2.37973,-0.343975,52.4721,63.2348,-98.7385,67.15981243161892,8.697900835503106,-106.72159535100504,44.097729122368115,8.842813473472045,-108.8335593481691,15.6955,-1.16225,-3.76226,-34.3849,-4.3486400000000005,-2.79975,-28.5738,-21.5883,-13.2458
1.71666598,52.15733816634489,115.38051767455612,-67.46262479731705,68.54832773409584,84.16182580321887,-117.75423676462114,34.62872941937061,70.75774963407531,-80.14792212308993,-58.2623,3.14545,17.295,-11.0376,1.5709799999999998,0.15211,-16.8589,-2.44082,-0.361398,52.3472,63.8682,-98.1647,67.12964767400052,8.695640043277912,-106.75910138918086,44.06916494650244,8.86122754757147,-108.84595324784584,15.6853,-1.17636,-3.85814,-34.4315,-4.03683,-2.58924,-28.5162,-21.6038,-13.2158
1.72499931,52.11418948913978,116.30542357155022,-67.14317828588102,68.78341821015546,84.4627328010128,-117.31666138772336,34.54429901671784,71.19426875003602,-80.32682171802745,-58.4442,3.06926,17.1219,-10.879000000000001,1.5478,0.147488,-17.2061,-2.49431,-0.377264,52.2498,64.5507,-97.5443,67.12590420337852,8.667279201637644,-106.81202844626335,44.063239062132816,8.851085008618087,-108.87253708582418,15.6317,-1.21144,-3.94655,-34.4231,-3.6822800000000004,-2.34681,-28.4075,-21.5395,-13.1165
1.73333264,52.07499381664625,117.3534300845149,-66.85393213284267,69.01076053659864,84.74716385946697,-116.8312702209588,34.471731827073825,71.74052305588515,-80.50105376668331,-58.4262,2.95569,16.9816,-10.7868,1.53434,0.144868,-17.3492,-2.5164400000000002,-0.383988,52.1699,65.2976,-96.8544,67.12560360562556,8.633067714073611,-106.85546364762268,44.05262163426377,8.818579849975645,-108.90384801173224,15.4973,-1.26769,-3.98622,-34.2805,-3.3659199999999996,-2.12295,-28.2203,-21.3312,-12.8994
1.74166597,52.00480857279914,118.50544669895794,-66.63668737249371,69.21044481221172,84.99529769494862,-116.33498361351023,34.38429874607104,72.39641206759093,-80.70934613995736,-58.1965,2.8092,16.9201,-10.849,1.5434299999999999,0.146733,-17.2578,-2.50243,-0.38015,52.0748,66.093,-96.1404,67.08215170581735,8.581745110825777,-106.94197571545806,44.00613117000406,8.748508870892618,-108.99824801305492,15.2953,-1.3469200000000001,-3.9574599999999998,-34.0308,-3.03169,-1.8857,-27.979,-21.0261,-12.6012
1.7499993000000003,51.99647328138589,119.8086700896584,-66.38368963228908,69.47284453496542,85.3098657006703,-115.73071120905227,34.36591181061844,73.21094575355194,-80.85094644661575,-57.8166,2.62819,16.8927,-11.0412,1.57151,0.152301,-17.0098,-2.46437,-0.369467,52.0532,66.9968,-95.30799999999999,67.09048440340845,8.582774563892595,-106.98380928368955,44.02246195958477,8.719748308367514,-109.05865866303782,15.0379,-1.44828,-3.8858599999999996,-33.6996,-2.6644900000000002,-1.6270799999999999,-27.6859,-20.6389,-12.2347
